iter	RMSE
1664	2.61567064
1665	2.615664931
1666	2.615659774
1667	2.615652636
1668	2.615646344
1669	2.615642513
1670	2.615638155
1671	2.615628589
1672	2.615620444
1673	2.615609871
1674	2.615600369
1675	2.615593486
1676	2.615586214
1677	2.615576833
1678	2.615570691
1679	2.615564017
1680	2.615556351
1681	2.615548199
1682	2.615538475
1683	2.615533639
1684	2.615528729
1685	2.615523798
1686	2.615517134
1687	2.615511139
1688	2.615505859
1689	2.61549999
1690	2.615490373
1691	2.615484394
1692	2.615478115
1693	2.615469746
1694	2.615464683
1695	2.61545583
1696	2.615447209
1697	2.615440356
1698	2.615434177
1699	2.615431567
1700	2.615424261
1701	2.615415592
1702	2.615406029
1703	2.615396564
1704	2.615387691
1705	2.615382581
1706	2.615374738
1707	2.615366462
1708	2.615360788
1709	2.615352288
1710	2.615348605
1711	2.615343399
1712	2.615337762
1713	2.615331939
1714	2.615324138
1715	2.615318169
1716	2.615309456
1717	2.615300411
1718	2.615295007
1719	2.615285267
1720	2.61528103
1721	2.615273354
1722	2.615267978
1723	2.615258685
1724	2.615254105
1725	2.61524605
1726	2.615238262
1727	2.615233734
1728	2.615225206
1729	2.61521577
1730	2.615203809
1731	2.615198222
1732	2.615192379
1733	2.615188699
1734	2.615182347
1735	2.615172
1736	2.615167127
1737	2.615161146
1738	2.615153539
1739	2.615150568
1740	2.615143646
1741	2.615136744
1742	2.615130764
1743	2.615123842
1744	2.615116003
1745	2.615107126
1746	2.615099574
1747	2.61509169
1748	2.615085458
1749	2.615079221
1750	2.615073777
1751	2.615069992
1752	2.61506343
1753	2.615057956
1754	2.615051792
1755	2.615041206
1756	2.615032588
1757	2.615026112
1758	2.615022547
1759	2.615016466
1760	2.615010621
1761	2.615003129
1762	2.61499296
1763	2.614984701
1764	2.614971679
1765	2.614965303
1766	2.61496014
1767	2.614949452
1768	2.614941313
1769	2.614936873
1770	2.614928034
1771	2.614922257
1772	2.614915594
1773	2.614906202
1774	2.614897542
1775	2.614894987
1776	2.614890496
1777	2.614884216
1778	2.614878885
1779	2.614873653
1780	2.614864399
1781	2.614853651
1782	2.614844359
1783	2.614837145
1784	2.614828071
1785	2.614820618
1786	2.614814058
1787	2.614806827
1788	2.61479922
1789	2.614792128
1790	2.614784372
1791	2.614775861
1792	2.614766778
1793	2.614756479
1794	2.614750138
1795	2.614743572
1796	2.614732626
1797	2.614724746
1798	2.614718318
1799	2.614712217
1800	2.614702458
1801	2.61469474
1802	2.614689319
1803	2.614683689
1804	2.61467752
1805	2.61466993
1806	2.614664752
1807	2.614657285
1808	2.614647035
1809	2.614639039
1810	2.614629463
1811	2.61461882
1812	2.614612107
1813	2.614603954
1814	2.614599408
1815	2.61459529
1816	2.614591569
1817	2.614585002
1818	2.614576528
1819	2.614571945
1820	2.614564571
1821	2.614559804
1822	2.614549817
1823	2.61454153
1824	2.614533724
1825	2.614525414
1826	2.614516039
1827	2.6145079
1828	2.614501636
1829	2.614491547
1830	2.614485139
1831	2.614474649
1832	2.614464204
1833	2.614457548
1834	2.614449735
1835	2.614440112
1836	2.61443258
1837	2.614427069
1838	2.614416554
1839	2.614413263
1840	2.614409437
1841	2.614402323
1842	2.614396805
1843	2.614390126
1844	2.614381644
1845	2.614373251
1846	2.614363025
1847	2.614354451
1848	2.614346643
1849	2.614338559
1850	2.614332784
1851	2.614324521
1852	2.614317103
1853	2.614306809
1854	2.614301398
1855	2.614297183
1856	2.614286938
1857	2.614279579
1858	2.614272766
1859	2.614265433
1860	2.614258192
1861	2.61425229
1862	2.614244347
1863	2.614237589
1864	2.614230962
1865	2.614221216
1866	2.614216524
1867	2.614211352
1868	2.614202224
1869	2.614194457
1870	2.614185541
1871	2.61417643
1872	2.614169265
1873	2.61416343
1874	2.614155496
1875	2.614146117
1876	2.614136916
1877	2.614129434
1878	2.614122
1879	2.614116451
1880	2.614111024
1881	2.614102001
1882	2.614093417
1883	2.614087455
1884	2.614076952
1885	2.614068991
1886	2.614062498
1887	2.614053421
1888	2.614048114
1889	2.614040347
1890	2.614033885
1891	2.614023078
1892	2.614014627
1893	2.614005341
1894	2.614001543
1895	2.61399686
1896	2.613988996
1897	2.613983015
1898	2.613974856
1899	2.613965556
1900	2.613959624
1901	2.613952705
1902	2.613942088
1903	2.613935941
1904	2.613924779
1905	2.613918955
1906	2.613910836
1907	2.613904013
1908	2.613899363
1909	2.61389362
1910	2.613886091
1911	2.613879125
1912	2.613869202
1913	2.613863805
1914	2.613861419
1915	2.613851845
1916	2.613841841
1917	2.61383501
1918	2.613832347
1919	2.613826879
1920	2.613821248
1921	2.613813828
1922	2.613806901
1923	2.613799339
1924	2.613788886
1925	2.613781438
1926	2.613773214
1927	2.613764207
1928	2.613755472
1929	2.613749493
1930	2.613743665
1931	2.613740714
1932	2.61373504
1933	2.613727258
1934	2.613722049
1935	2.613718545
1936	2.613712847
1937	2.613708621
1938	2.613700872
1939	2.613692586
1940	2.613687134
1941	2.613679522
1942	2.613673043
1943	2.613664857
1944	2.613653717
1945	2.613644685
1946	2.613634765
1947	2.613627602
1948	2.613621959
1949	2.613612727
1950	2.613601702
1951	2.613595049
1952	2.613592745
1953	2.613585708
1954	2.613577661
1955	2.613569643
1956	2.61355779
1957	2.613545531
1958	2.613536824
1959	2.613532129
1960	2.613522266
1961	2.613514326
1962	2.613508003
1963	2.613497967
1964	2.613490605
1965	2.613487098
1966	2.613478966
1967	2.613470568
1968	2.613463089
1969	2.613459033
1970	2.613448301
1971	2.613444402
1972	2.613434661
1973	2.613425136
1974	2.6134176
1975	2.61341166
1976	2.613404773
1977	2.613400436
1978	2.61339457
1979	2.613387452
1980	2.613383143
1981	2.613377025
1982	2.613367641
1983	2.613361045
1984	2.613354002
1985	2.613344643
1986	2.613339968
1987	2.613335618
1988	2.613330262
1989	2.613320272
1990	2.613312508
1991	2.613305128
1992	2.613297256
1993	2.61328639
1994	2.613276421
1995	2.613271706
1996	2.613262434
1997	2.613255951
1998	2.613252552
1999	2.613244421
2000	2.613236797
2001	2.61323292
2002	2.613223766
2003	2.613217096
2004	2.613210771
2005	2.613202294
2006	2.613197445
2007	2.613191841
2008	2.613184843
2009	2.613178041
2010	2.613173779
2011	2.613162883
2012	2.613154552
2013	2.613145112
2014	2.613139678
2015	2.613136103
2016	2.613125197
2017	2.613114256
2018	2.613110371
2019	2.613103293
2020	2.613096727
2021	2.613089781
2022	2.613083018
2023	2.613076037
2024	2.61306542
2025	2.61306147
2026	2.613056393
2027	2.613050601
2028	2.613044026
2029	2.613036893
2030	2.613027344
2031	2.613018174
2032	2.613009028
2033	2.613001461
2034	2.612993432
2035	2.612986852
2036	2.612979828
2037	2.612970629
2038	2.612962552
2039	2.612955385
2040	2.61294626
2041	2.612937539
2042	2.612929704
2043	2.612921011
2044	2.612916798
2045	2.612910925
2046	2.612905742
2047	2.612896243
2048	2.612885845
2049	2.61288161
2050	2.61287627
2051	2.61286846
2052	2.612859191
2053	2.612852433
2054	2.612843113
2055	2.612835852
2056	2.612828164
2057	2.612823387
2058	2.612817856
2059	2.612808902
2060	2.612804046
2061	2.612797833
2062	2.612792223
2063	2.612787546
2064	2.612777658
2065	2.612771769
2066	2.612762093
2067	2.612757419
2068	2.612748785
2069	2.612739276
2070	2.612733166
2071	2.612728013
2072	2.612722413
2073	2.612715809
2074	2.612710927
2075	2.612701757
2076	2.612693503
2077	2.612685008
2078	2.612678883
2079	2.612670544
2080	2.612664347
2081	2.612660393
2082	2.612655686
2083	2.612649507
2084	2.612646001
2085	2.612640671
2086	2.612629973
2087	2.612622303
2088	2.6126148
2089	2.612608833
2090	2.612602226
2091	2.612595682
2092	2.612587969
2093	2.612581931
2094	2.61257166
2095	2.612565063
2096	2.61256123
2097	2.612551605
2098	2.612544252
2099	2.612535167
2100	2.612528256
2101	2.612521033
2102	2.612514572
2103	2.612508915
2104	2.61250304
2105	2.612496678
2106	2.612492598
2107	2.612486407
2108	2.612479391
2109	2.612470776
2110	2.612464752
2111	2.612459806
2112	2.612455067
2113	2.612450411
2114	2.61244052
2115	2.612438794
2116	2.612431592
2117	2.612421892
2118	2.612412207
2119	2.612403588
2120	2.612396793
2121	2.612388323
2122	2.61237925
2123	2.61236933
2124	2.612364543
2125	2.612361497
2126	2.612354146
2127	2.612347247
2128	2.612339454
2129	2.612332134
2130	2.612325178
2131	2.612320442
2132	2.612309886
2133	2.612303781
2134	2.61229701
2135	2.612290107
2136	2.612284267
2137	2.612277635
2138	2.612271303
2139	2.61226766
2140	2.612260019
2141	2.612252195
2142	2.612246545
2143	2.612238689
2144	2.612233994
2145	2.612227578
2146	2.612221775
2147	2.612218011
2148	2.612210721
2149	2.612199477
2150	2.612195903
2151	2.612189095
2152	2.612182466
2153	2.61217616
2154	2.612170782
2155	2.6121631
2156	2.612154113
2157	2.612147461
2158	2.612138415
2159	2.612130709
2160	2.612119706
2161	2.612113724
2162	2.612105025
2163	2.612097781
2164	2.612089799
2165	2.612081038
2166	2.612075452
2167	2.61206855
2168	2.612056483
2169	2.612048835
2170	2.612043052
2171	2.612034849
2172	2.612030596
2173	2.612021917
2174	2.612013226
2175	2.612002704
2176	2.611996298
2177	2.611989538
2178	2.61198223
2179	2.611975588
2180	2.611970713
2181	2.611958999
2182	2.611952817
2183	2.611946859
2184	2.611939975
2185	2.611932202
2186	2.611921398
2187	2.611912181
2188	2.611905229
2189	2.611896773
2190	2.611887648
2191	2.611876587
2192	2.611870572
2193	2.611862822
2194	2.611855347
2195	2.611849775
2196	2.611841215
2197	2.611835605
2198	2.611827528
2199	2.611819172
2200	2.611811356
2201	2.611804057
2202	2.611792678
2203	2.611784571
2204	2.611774341
2205	2.611765058
2206	2.6117609
2207	2.611752595
2208	2.611746006
2209	2.611738694
2210	2.611727575
2211	2.611721946
2212	2.611713827
2213	2.611707633
2214	2.611698324
2215	2.611689987
2216	2.61168294
2217	2.611674956
2218	2.611667703
2219	2.611657108
2220	2.611648011
2221	2.611639285
2222	2.611630597
2223	2.611620993
2224	2.611614978
2225	2.611606905
2226	2.6115984
2227	2.611592499
2228	2.611584757
2229	2.611575337
2230	2.611568861
2231	2.611562225
2232	2.611556007
2233	2.611547969
2234	2.611540803
2235	2.61153111
2236	2.611522722
2237	2.611515175
2238	2.611503907
2239	2.611496666
2240	2.611489678
2241	2.611478266
2242	2.61146808
2243	2.611460009
2244	2.611451737
2245	2.611444846
2246	2.611438261
2247	2.61142943
2248	2.611424233
2249	2.611416503
2250	2.611412279
2251	2.611406275
2252	2.611398514
2253	2.611392304
2254	2.611389457
2255	2.611384334
2256	2.611379043
2257	2.611369989
2258	2.611367531
2259	2.611362576
2260	2.611353641
2261	2.611344102
2262	2.611340608
2263	2.611332842
2264	2.611325152
2265	2.6113186
2266	2.611309309
2267	2.611299762
2268	2.611295641
2269	2.611285434
2270	2.611280873
2271	2.611276223
2272	2.611267667
2273	2.611263031
2274	2.611258642
2275	2.611251941
2276	2.611245687
2277	2.611237554
2278	2.611228012
2279	2.611220409
2280	2.611214524
2281	2.611204579
2282	2.611195136
2283	2.611189177
2284	2.611183911
2285	2.611177806
2286	2.61117316
2287	2.611168861
2288	2.61116302
2289	2.611157525
2290	2.611152378
2291	2.611146296
2292	2.611141211
2293	2.611136201
2294	2.611129761
2295	2.611118493
2296	2.611111635
2297	2.611103571
2298	2.611095906
2299	2.611090161
2300	2.611084575
2301	2.611076753
2302	2.611068229
2303	2.611058343
2304	2.611052246
2305	2.611047997
2306	2.611041355
2307	2.611034512
2308	2.611027113
2309	2.611015918
2310	2.611008212
2311	2.611001286
2312	2.610995209
2313	2.610988432
2314	2.610983868
2315	2.610975597
2316	2.61096954
2317	2.610965413
2318	2.61095874
2319	2.610953537
2320	2.610948069
2321	2.61093867
2322	2.610927918
2323	2.610921436
2324	2.610911194
2325	2.610902516
2326	2.610896784
2327	2.6108856
2328	2.610877576
2329	2.610873749
2330	2.610864926
2331	2.610857986
2332	2.610853253
2333	2.610845625
2334	2.610841409
2335	2.610833347
2336	2.610827998
2337	2.610821291
2338	2.610813594
2339	2.610807899
2340	2.610800829
2341	2.610795264
2342	2.610789089
2343	2.610783075
2344	2.610778776
2345	2.610773501
2346	2.610766107
2347	2.610761346
2348	2.610755623
2349	2.610746588
2350	2.610739363
2351	2.610732696
2352	2.610728684
2353	2.610725676
2354	2.610717501
2355	2.610711956
2356	2.610708206
2357	2.610700118
2358	2.610691755
2359	2.610684425
2360	2.610674204
2361	2.610668474
2362	2.610660685
2363	2.610649016
2364	2.610641703
2365	2.610633882
2366	2.610625536
2367	2.610621366
2368	2.610614142
2369	2.610608569
2370	2.610598764
2371	2.6105918
2372	2.610582419
2373	2.610576052
2374	2.610570905
2375	2.610563488
2376	2.610555073
2377	2.610549105
2378	2.6105424
2379	2.610535368
2380	2.610528803
2381	2.610522306
2382	2.610518101
2383	2.610509168
2384	2.610501112
2385	2.610493314
2386	2.610486508
2387	2.610480588
2388	2.610471771
2389	2.610466029
2390	2.610458744
2391	2.610451505
2392	2.610443191
2393	2.610435067
2394	2.610427343
2395	2.61042417
2396	2.610415842
2397	2.610407883
2398	2.610398107
2399	2.610393677
2400	2.610385115
2401	2.610375171
2402	2.610367636
2403	2.610364508
2404	2.61035847
2405	2.610348324
2406	2.610339518
2407	2.610332303
2408	2.610324226
2409	2.610316159
2410	2.610308372
2411	2.610299437
2412	2.61029104
2413	2.610284539
2414	2.610279259
2415	2.610272673
2416	2.610264505
2417	2.610254283
2418	2.610249512
2419	2.610239212
2420	2.61023055
2421	2.6102256
2422	2.610215417
2423	2.610206658
2424	2.610198169
2425	2.610194001
2426	2.610189308
2427	2.610179704
2428	2.610174733
2429	2.610168022
2430	2.610163158
2431	2.610153417
2432	2.610145336
2433	2.610137524
2434	2.610131872
2435	2.610125414
2436	2.610118564
2437	2.610114322
2438	2.610109697
2439	2.61010259
2440	2.61009585
2441	2.610090363
2442	2.610082475
2443	2.610076415
2444	2.610069659
2445	2.610060219
2446	2.610051592
2447	2.61004291
2448	2.610038229
2449	2.610028384
2450	2.610018736
2451	2.610012617
2452	2.610008875
2453	2.610005213
2454	2.609996573
2455	2.60998813
2456	2.609980748
2457	2.609968891
2458	2.609963156
2459	2.609954358
2460	2.609949771
2461	2.609944856
2462	2.609941648
2463	2.60993204
2464	2.609926261
2465	2.60992224
2466	2.60991347
2467	2.609910696
2468	2.609906446
2469	2.609896849
2470	2.609891928
2471	2.609889154
2472	2.609882647
2473	2.609874235
2474	2.609868716
2475	2.609863639
2476	2.609858111
2477	2.60985279
2478	2.609847174
2479	2.609841768
2480	2.609837856
2481	2.60983246
2482	2.60982773
2483	2.609820902
2484	2.609815056
2485	2.609806519
2486	2.609801751
2487	2.609797636
2488	2.609790672
2489	2.60978518
2490	2.609775798
2491	2.60976761
2492	2.609762846
2493	2.609757766
2494	2.609752786
2495	2.609744236
2496	2.609736533
2497	2.609731868
2498	2.609727554
2499	2.609721933
2500	2.609715458
2501	2.609708162
2502	2.609703295
2503	2.609696627
2504	2.609688811
2505	2.609682994
2506	2.609673255
2507	2.609667042
2508	2.609658368
2509	2.609651198
2510	2.609646404
2511	2.609639215
2512	2.609631474
2513	2.609621915
2514	2.609615567
2515	2.609611035
2516	2.609604528
2517	2.609597702
2518	2.609591471
2519	2.609582326
2520	2.60957721
2521	2.609569572
2522	2.609567737
2523	2.609560062
2524	2.609549466
2525	2.609542162
2526	2.60953831
2527	2.609528542
2528	2.609520771
2529	2.609515534
2530	2.609508222
2531	2.609499399
2532	2.609494439
2533	2.609487777
2534	2.609484026
2535	2.609477913
2536	2.609473028
2537	2.609464206
2538	2.609456096
2539	2.609446974
2540	2.609442689
2541	2.609435958
2542	2.609431385
2543	2.609423778
2544	2.609412958
2545	2.609406135
2546	2.609399382
2547	2.609391605
2548	2.609384015
2549	2.609375291
2550	2.609370251
2551	2.609364188
2552	2.609358722
2553	2.609353156
2554	2.609346212
2555	2.609337648
2556	2.609331379
2557	2.609325001
2558	2.609316957
2559	2.609310484
2560	2.609305722
2561	2.609295801
2562	2.609290639
2563	2.609279707
2564	2.609273558
2565	2.609268353
2566	2.609262405
2567	2.609259678
2568	2.609251092
2569	2.609245158
2570	2.609239322
2571	2.609229481
2572	2.609223482
2573	2.609216572
2574	2.609210552
2575	2.609200375
2576	2.609193653
2577	2.609187905
2578	2.609182869
2579	2.609177121
2580	2.609170536
2581	2.609166186
2582	2.609154556
2583	2.609146349
2584	2.609139943
2585	2.609134825
2586	2.609131427
2587	2.609124424
2588	2.609115037
2589	2.609108295
2590	2.609102512
2591	2.609094603
2592	2.609087458
2593	2.609078391
2594	2.609070302
2595	2.609065997
2596	2.6090626
2597	2.609055632
2598	2.609046467
2599	2.609038275
2600	2.60903313
2601	2.609022728
2602	2.60901672
2603	2.609007775
2604	2.609002332
2605	2.608999012
2606	2.608988326
2607	2.608983056
2608	2.608978113
2609	2.608970323
2610	2.608962879
2611	2.608959197
2612	2.608947113
2613	2.608939133
2614	2.608929062
2615	2.608922006
2616	2.608914733
2617	2.608906245
2618	2.608897812
2619	2.608890267
2620	2.60888436
2621	2.608879559
2622	2.60887187
2623	2.608862244
2624	2.608857076
2625	2.608846351
2626	2.608838983
2627	2.608835331
2628	2.608828127
2629	2.608822458
2630	2.60881567
2631	2.608807882
2632	2.608801731
2633	2.60879207
2634	2.608781556
2635	2.608775287
2636	2.608765604
2637	2.608757396
2638	2.60874894
2639	2.608741585
2640	2.608732967
2641	2.608728685
2642	2.608720458
2643	2.608714581
2644	2.608706658
2645	2.608699758
2646	2.608693847
2647	2.60868696
2648	2.608679073
2649	2.608670396
2650	2.60866614
2651	2.60865823
2652	2.608655317
2653	2.60864696
2654	2.60863782
2655	2.608627708
2656	2.608619238
2657	2.608615812
2658	2.608611442
2659	2.608603764
2660	2.608597758
2661	2.60859306
2662	2.608582604
2663	2.608575856
2664	2.608569665
2665	2.608562049
2666	2.608557649
2667	2.608547049
2668	2.60854153
2669	2.608535738
2670	2.608526759
2671	2.608514592
2672	2.608506303
2673	2.608497751
2674	2.608488909
2675	2.608480943
2676	2.608473279
2677	2.608465568
2678	2.608458342
2679	2.608453254
2680	2.608447625
2681	2.608441474
2682	2.608434149
2683	2.60843241
2684	2.608425438
2685	2.608418003
2686	2.608410497
2687	2.608405993
2688	2.608400712
2689	2.608396488
2690	2.608390354
2691	2.608387848
2692	2.608381446
2693	2.608375557
2694	2.608369779
2695	2.608364003
2696	2.608353719
2697	2.608349939
2698	2.608343895
2699	2.608337561
2700	2.608328862
2701	2.608322903
2702	2.608319461
2703	2.608311198
2704	2.608305182
2705	2.608296215
2706	2.608288503
2707	2.608282522
2708	2.60827489
2709	2.608266015
2710	2.608257692
2711	2.608251579
2712	2.608245989
2713	2.60823738
2714	2.608228801
2715	2.608220981
2716	2.608211942
2717	2.608202552
2718	2.608196077
2719	2.6081845
2720	2.608175345
2721	2.608170771
2722	2.60816345
2723	2.608158594
2724	2.608152494
2725	2.608146939
2726	2.608141759
2727	2.608137868
2728	2.608130214
2729	2.608122005
2730	2.60811739
2731	2.608110227
2732	2.608103875
2733	2.608096884
2734	2.608091742
2735	2.608084863
2736	2.608075739
2737	2.608069721
2738	2.608066324
2739	2.608059276
2740	2.608053412
2741	2.608047451
2742	2.608039817
2743	2.608031086
2744	2.608023884
2745	2.608016276
2746	2.608012453
2747	2.60800527
2748	2.607997286
2749	2.60798925
2750	2.607981147
2751	2.607969026
2752	2.607961739
2753	2.607956564
2754	2.607950489
2755	2.607943359
2756	2.607933558
2757	2.607924866
2758	2.607918542
2759	2.607909257
2760	2.60790352
2761	2.60789654
2762	2.607891634
2763	2.607882139
2764	2.607872832
2765	2.607870322
2766	2.607864437
2767	2.607856556
2768	2.607849948
2769	2.607844177
2770	2.607837123
2771	2.607827573
2772	2.607821755
2773	2.60781034
2774	2.607801722
2775	2.607791588
2776	2.607783686
2777	2.607777447
2778	2.60777184
2779	2.607764867
2780	2.607758815
2781	2.607753032
2782	2.607746989
2783	2.607736077
2784	2.607729032
2785	2.607721355
2786	2.607712498
2787	2.607703346
2788	2.60769514
2789	2.60768699
2790	2.607681312
2791	2.607675204
2792	2.607670671
2793	2.607664553
2794	2.6076559
2795	2.607644721
2796	2.607638056
2797	2.607631779
2798	2.607625728
2799	2.607620836
2800	2.607616108
2801	2.607605907
2802	2.607598679
2803	2.607591465
2804	2.607587327
2805	2.607582045
2806	2.607577546
2807	2.607570326
2808	2.607567876
2809	2.60756081
2810	2.607555274
2811	2.607547991
2812	2.607544128
2813	2.60753848
2814	2.607531876
2815	2.60752348
2816	2.60751847
2817	2.607510829
2818	2.607504338
2819	2.60750008
2820	2.607493609
2821	2.607486048
2822	2.607478767
2823	2.607468998
2824	2.607460747
2825	2.607453042
2826	2.60744388
2827	2.607438059
2828	2.607431572
2829	2.607425503
2830	2.607416327
2831	2.607410643
2832	2.607403075
2833	2.607396706
2834	2.60739071
2835	2.607386463
2836	2.607380044
2837	2.60737291
2838	2.607368343
2839	2.607360834
2840	2.607353915
2841	2.607346953
2842	2.607342277
2843	2.607336598
2844	2.607331132
2845	2.607322093
2846	2.607317864
2847	2.60731283
2848	2.607305932
2849	2.607298185
2850	2.607294633
2851	2.607289268
2852	2.607280298
2853	2.607271903
2854	2.607267704
2855	2.607258572
2856	2.607253944
2857	2.607248336
2858	2.607238614
2859	2.607232045
2860	2.607225758
2861	2.607219549
2862	2.607213881
2863	2.607207077
2864	2.607197468
2865	2.607188616
2866	2.607181159
2867	2.6071708
2868	2.607164157
2869	2.607158775
2870	2.607153372
2871	2.60714627
2872	2.607138913
2873	2.607132439
2874	2.607125943
2875	2.607119639
2876	2.607112596
2877	2.607107727
2878	2.607103692
2879	2.607095651
2880	2.607089718
2881	2.607081832
2882	2.607079439
2883	2.607073416
2884	2.607064913
2885	2.60706098
2886	2.607054122
2887	2.607046792
2888	2.607042383
2889	2.607034966
2890	2.607030142
2891	2.607023969
2892	2.607019542
2893	2.607012524
2894	2.607005901
2895	2.607000346
2896	2.606989446
2897	2.606982739
2898	2.606971023
2899	2.606962808
2900	2.606957642
2901	2.606950449
2902	2.606944483
2903	2.606938927
2904	2.606933504
2905	2.606926424
2906	2.606919078
2907	2.606914179
2908	2.606907203
2909	2.606895634
2910	2.606889942
2911	2.606882117
2912	2.606874856
2913	2.606868526
2914	2.606860682
2915	2.606854589
2916	2.60684763
2917	2.606840224
2918	2.606833724
2919	2.606825224
2920	2.606818452
2921	2.606814303
2922	2.606803783
2923	2.606797093
2924	2.606788741
2925	2.606780953
2926	2.606776311
2927	2.606771976
2928	2.606766549
2929	2.606759517
2930	2.606753821
2931	2.6067478
2932	2.606744554
2933	2.606737203
2934	2.606731979
2935	2.6067244
2936	2.606717037
2937	2.606711353
2938	2.606703472
2939	2.606694477
2940	2.606689643
2941	2.606684912
2942	2.60668023
2943	2.606673806
2944	2.606667749
2945	2.606663032
2946	2.606658719
2947	2.606650165
2948	2.606640825
2949	2.606633062
2950	2.606622906
2951	2.606615103
2952	2.606610175
2953	2.606601412
2954	2.606592881
2955	2.606585695
2956	2.606575839
2957	2.606571105
2958	2.606568898
2959	2.606560631
2960	2.60655456
2961	2.60654763
2962	2.606538979
2963	2.606534055
2964	2.606529784
2965	2.60652409
2966	2.606516839
2967	2.606508919
2968	2.606500011
2969	2.606495922
2970	2.606490846
2971	2.606482329
2972	2.606473541
2973	2.606469587
2974	2.606463724
2975	2.606459261
2976	2.606452008
2977	2.606445178
2978	2.606435719
2979	2.606429995
2980	2.606420852
2981	2.606414988
2982	2.606409216
2983	2.606399441
2984	2.606395815
2985	2.606387314
2986	2.606381091
2987	2.606374836
2988	2.606368239
2989	2.606361755
2990	2.606352714
2991	2.606344701
2992	2.606337508
2993	2.606332737
2994	2.60632717
2995	2.606318171
2996	2.606310936
2997	2.606305348
2998	2.606301732
2999	2.606291193
